id,open_date,name,location,lat,lon,threat,commodity,max_ptl_release_gallons,description,year,month,commodity_key_tokens,description_key_tokens
7734,2007-12-14,ALGO NORTH,"Toledo, Ohio",41.6915,-83.4687,Oil,diesel and heavy fuel oil,,"At approximately 2100 M/V ALGO NORTH collided with a pier at the Toledo Overseas Terminal on the Maumee River in Toledo, Ohio.  A line parted while the vessel was getting underway, one longshoreman was injured.  Initial report is 2500 gallons of diesel and 1/2Ton of heavy fuel oil in the water.",2007,12,[],"[('the Toledo Overseas Terminal', 'ORG'), ('the Maumee River', 'LOC'), ('Toledo', 'GPE'), ('Ohio', 'GPE'), ('one', 'CARDINAL'), ('2500 gallons', 'QUANTITY'), ('1/2Ton', 'CARDINAL')]"
7732,2007-12-12,Ferro Corp. chemical plant release,"Logan, NJ",39.82,-75.3633,Chemical,Butyl benzyl phalate,,"NOAA/ERD was notified by USCG Delaware Bay of a release of butyl benzyl phthalate into the Delaware River near Bridgeport, NJ.  The SSC was notified and is working to refine the information about the nature of the release, which apparently began on 10 December.  NOAA/ERD is providing support in the form of trajectories, weather, and fate and effects summaries.",2007,12,"[('Butyl', 'GPE')]","[('NOAA/ERD', 'ORG'), ('USCG Delaware Bay', 'ORG'), ('the Delaware River', 'LOC'), ('Bridgeport', 'GPE'), ('NJ', 'GPE'), ('10 December', 'DATE'), ('NOAA/ERD', 'ORG')]"
7730,2007-11-12,F/V Bowfin,"Tacoma, WA",47.2833,-122.37700000000001,Oil,#2 diesel,382.0,,2007,11,"[('2', 'MONEY')]",
7731,2007-11-12,M/V Lady Marie,"Breton Sound, LA",29.6615,-89.1785,Oil,"Diesel, lube oil",7000.0,,2007,11,[],
7729,2007-10-12,Burning Fishing Vessel,"Tillamook, OR",45.222,-124.32700000000001,Oil,diesel fuel,3000.0,,2007,10,[],
7728,2007-10-12,Harvest Oil & Gas facility,"Atchafalaya Bay, LA",29.4146,-91.3894,Oil,Crude Oil,4200.0,,2007,10,[],
7727,2007-08-12,Floating tanks,"80 miles off Terrebone Bay, LA",27.735,-90.7233,Other,,,A handful of floating tanks reported.  Six total.  Contents unknown.  Possible hazards to navigation.,2007,8,,"[('Six', 'CARDINAL')]"
7726,2007-08-12,Tug Ocean 1,"Port Everglades, FL",26.0483,-80.1153,Oil,diesel and lube oil,2075.0,,2007,8,[],
7725,2007-05-12,BP/ARCO Tank Farm,"Harbor Island, Seattle, WA",47.582,-122.35700000000001,Oil,Low Sulfur diesel (red),182868.0,,2007,5,[],
7724,2007-04-12,Red Pass Pipeline Release,"Mississippi Delta, LA",29.225,-89.3958,Oil,"Natural Gas, Crude Oil, Condensate",1260.0,,2007,4,"[('Natural Gas', 'ORG')]",
7723,2007-03-12,"DELTA BENGAL, Abandoned Pipeline ","Little Lake, LA",29.54,-90.1672,Oil,Crude Oil,,"On 3 December 2007, the regional NOAA Scientific Support Coordinator was notified by USCG Sector New Orleans of a small oil spill in South Louisiana.  The USCG responded to an incident involving the tug that was pushing an oil rig and struck an unknown submerged object in Little Lake (just south of Bayou Perot) causing a 3ft by 3ft persistent sheen. Initially it was thought that this pipeline might have been a natural gas line, but it turned out to be an orphaned flowline.",2007,3,[],"[('3 December 2007', 'DATE'), ('USCG', 'ORG'), ('New Orleans', 'GPE'), ('South Louisiana', 'LOC'), ('USCG', 'ORG'), ('Little Lake', 'LOC'), ('Bayou Perot', 'GPE'), ('3ft by 3ft', 'QUANTITY')]"
7720,2007-02-12,Tug Deschutes,"Snake River, WA",46.2477,-118.962,Oil,diesel fuel,6000.0,,2007,2,[],
7719,2007-01-12,M/V Ceci,"Winyah Bay, SC",32.2009,-79.1652,Oil,,1000.0,,2007,1,,
7718,2007-11-27,MSC KOREA,"Savannah River, Ga",32.1,-81.0,Oil,HFO,,Container vessel grounded at Elba Island in the Savanna River.  USCG called to request worst case release trajectory during anticipated refloating operations scheduled for the afternoon,2007,11,[],"[('Elba Island', 'LOC'), ('the Savanna River', 'LOC'), ('USCG', 'ORG'), ('trajectory', 'CARDINAL'), ('the afternoon', 'TIME')]"
7717,2007-11-23,Evergreen Timber House Boat,"George Inlet, SE Alaska",55.455,-131.47799999999998,Oil,diesel and hydraulic fluid,6000.0,,2007,11,[],
7716,2007-11-22,Tarball Mystery Spill,"So Shore Long Island, NY",40.5833,-73.6767,Oil,possibly heavy fuel oil,,"At appoximately 1100EST, Sector Long Island Sound was notified of tarballs washing ashore on the south shore of Long Island, NY.  Tarballs have been observed from Atlantic Beach to Long Beach, NY (abt. 1 mi.).  Source unknown.  Cleanup crews on-scene.",2007,11,[],"[('Sector Long Island Sound', 'LOC'), ('Long Island', 'GPE'), ('NY', 'GPE'), ('Atlantic Beach', 'GPE'), ('Long Beach', 'GPE'), ('NY', 'GPE'), ('1', 'CARDINAL'), ('Cleanup', 'PERSON')]"
7715,2007-11-21,Port Heiden Dump Site,"Alaska Peninsula, Bering Sea side",56.9164,-158.684,Oil,"oil, batteries, medical wastes, etc.  ",,"Coastal erosion at Port Heiden, on the Alaska Peninsula, has encroached on an old military dump site causing some sheening in the adjacent Bering Sea.  The sheening was first observed on October 11, 2007, and is currently only sheening minimally.  Nevertheless, Sector Anchorage has established an IC here in Anchorage to deal with the pollution.   Current plans are to get the PST, along with state and contract folks, to conduct an evaluation and appraisal of the situation probably beginning around the first of next week.   The sheening site is adjacent to a FUDS site in which the Army Corp of Engineers removed 2000 old drums containing only 100+ gallons of mixed petroleum fluids.  In addition to old military drums, the dump site has been used by locals for years and contains derelict fishing gear, batteries, old vehicles, some medical waste and on and on.  As a result, this response is being funded by CERCLA.  NOAA has asked the NWS to provide a weeks' worth of Spot forecasts beginning November 23 and is currently providing tidal data for the incident.   The Coast Guard assessed the situation, Nov. 28, when a six-man team consisting of Coast Guard, state of Alaska, and contractor reps flew to Port Heiden.     Their first impression was how much had changed at the dump site from the photos taken only one month previous.  No sheens or evidence of on-going releases was observed.   Numerous old fuel drums were in the intertidal zone, all seriously rusted and open to the environment.  In one and one-half months time, the shoreline embankment had eroded back from 10 to 40 feet.   As a result, both the FOSC and the SOSC agreed to close the case.  They asked the locals to continue monitoring the beach/dump site, and to remove any old batteries or minor amounts of oily fluids in drums that might appear.    Case Closed.    ",2007,11,[],"[('Port Heiden', 'FAC'), ('the Alaska Peninsula', 'LOC'), ('Bering Sea', 'LOC'), ('October 11, 2007', 'DATE'), ('Nevertheless, Sector Anchorage', 'ORG'), ('Anchorage', 'GPE'), ('PST', 'ORG'), ('the first of next week', 'DATE'), ('FUDS', 'ORG'), ('the Army Corp of Engineers', 'ORG'), ('2000', 'DATE'), ('only 100+ gallons', 'QUANTITY'), ('years', 'DATE'), ('CERCLA', 'ORG'), ('NOAA', 'ORG'), ('weeks', 'DATE'), ('Spot', 'ORG'), ('November 23', 'DATE'), ('The Coast Guard', 'ORG'), ('Nov. 28', 'DATE'), ('six', 'CARDINAL'), ('Coast Guard', 'ORG'), ('Alaska', 'GPE'), ('Port Heiden', 'GPE'), ('first', 'ORDINAL'), ('only one month', 'DATE'), ('one', 'CARDINAL'), ('one-half months', 'DATE'), ('10 to 40 feet', 'QUANTITY'), ('SOSC', 'ORG')]"
7713,2007-11-17,M/V Seaboard Rio Haina,"Jacksonville, FL",30.6775,-81.4644,Oil,HFO,,250 foot coastal freighter discharged unknown amount of HFO during loading and ballasating operations on on the St Mary's River at the Nassau Terminals at 2100 local Nov 16.  Vessel is boomed and response and assessments were begun morning of Nov 17.,2007,11,[],"[('250 foot', 'QUANTITY'), ('HFO', 'ORG'), (""the St Mary's River"", 'PERSON'), ('the Nassau Terminals', 'FAC'), ('Nov 16', 'DATE'), ('Vessel', 'PRODUCT'), ('morning', 'TIME'), ('Nov 17', 'DATE')]"
7714,2007-11-17,"Sunken Fishing Vessel, MAMA JUNE",Gulf of Mexico,28.184,-92.6863,Oil,Diesel,11000.0,,2007,11,[],
7712,2007-11-16,Platform Hondo,"5 nm off Santa Barbara, CA",34.4,-120.117,Oil,Hondo Crude,168.0,,2007,11,"[('Hondo Crude', 'PERSON')]",
7711,2007-12-11,Tampa Bay Pipeline Anhydrous Ammonia Release,"Riverview, east of Tampa, FL",27.8683,-82.3264,Chemical,anhydrous ammonia,,"Sector St Petersburg contacted the HDO to request plume modeling for an anhydrous ammonia release.  SSC contacted the command center to request location, release volume and time and on scene weather.  Location of leak was later determined to be on the south end of the US Hwy 301 bridge over the Alafia R., east side.  NOAA assisted USCG to assess the hazards.  A teanager had drilled a 1/4-3/8"" hole in a 6"" diameter liquid ammonia pipeline.  Local authorities evacuated public from 1/4-1/2 radius toward the westsouthwest for about 40 hours.",2007,12,[],"[('Sector St Petersburg', 'PERSON'), ('HDO', 'ORG'), ('US', 'GPE'), ('Hwy 301', 'LAW'), ('NOAA', 'ORG'), ('USCG', 'ORG'), ('1/4', 'CARDINAL'), ('6', 'CARDINAL'), ('1/4', 'CARDINAL'), ('about 40 hours', 'TIME')]"
7709,2007-08-11,Spirit of Nantucket,"Intracoastal Waterway, VA",36.665,-76.0614,Oil,diesel fuel and hydraulic fluid,33600.0,,2007,8,[],
7708,2007-07-11,M/V Cosco Busan,"San Francisco Bay, CA",37.8005,-122.37200000000001,Oil,IFO380,58000.0,,2007,7,[],
7707,2007-05-11,Harvest Oil platform,"Breton Sound, LA",29.5392,-89.2622,Oil,Unk,,"The NOAA SSC was notified at 12:30 local (CST) 05 NOV of a 1 mi. slick of brown oil extending from the Harvest Oil platform in Block 32 of Breton Sound, Mississippi River Delta, LA.",2007,5,[],"[('12:30', 'TIME'), ('05', 'CARDINAL'), ('Harvest', 'GPE'), ('32', 'CARDINAL'), ('Breton Sound', 'GPE'), ('Mississippi River Delta', 'LOC'), ('LA', 'GPE')]"
7706,2007-05-11,Sabine Bank pipeline leak,"Sabine Bank, TX",29.5417,-94.1417,Oil,"Crude Oil, API Gravity 55",327600.0,,2007,5,[],
7704,2007-10-29,M/V SCF TOMSK,Dominican Republic,18.44,-69.2517,Oil,LPG,,"USCG Sector San Juan is responding to a grounded tank ship on the south coast of the Dominican Republic at position 18-26.4N; 069-15.1W.  On 29 Oct the M/T SCF Tomsk, a Liberian-flagged liquefied petroleum gas (LPG) carrier with approx. 5000 MT of LPG cargo, 900 MT of heavy fuel oil,  and 108 MT of diesel, broke free from its mooring and grounded on a nearby reef.  The ship is 200 yards south of San Pedro Macoris (approx 50 mi. east of Santa Domingo) and about a quarter of a mile east of and LPG facility.  No injuries were reported to the 23 crewmembers and 4 company representatives aboard.6-10 ft. seas and high winds continue to push the vessel onto the reef.  Tug assist is unavailable due to shallow water.  Vessel list is reported at five degrees.",2007,10,"[('LPG', 'ORG')]","[('USCG Sector San Juan', 'ORG'), ('the south coast', 'LOC'), ('the Dominican Republic', 'GPE'), ('18', 'CARDINAL'), ('069', 'CARDINAL'), ('29', 'CARDINAL'), ('Liberian', 'NORP'), ('LPG', 'ORG'), ('5000', 'CARDINAL'), ('LPG', 'ORG'), ('108 MT', 'PERCENT'), ('200 yards', 'QUANTITY'), ('San Pedro Macoris', 'LOC'), ('50', 'CARDINAL'), ('Santa Domingo', 'GPE'), ('about a quarter', 'CARDINAL'), ('a mile', 'QUANTITY'), ('LPG', 'ORG'), ('23', 'CARDINAL'), ('4', 'CARDINAL'), ('6-10', 'DATE'), ('Vessel', 'PRODUCT'), ('five degrees', 'QUANTITY')]"
7703,2007-10-26,Sunken Fishing Vessel LA7516EG,"Dead Women Pass, Mississippi Delta, LA",29.2552,-89.1155,Oil,"Red Dyed Diesel, Diesel Fuel Oil",750.0,,2007,10,"[('Red Dyed Diesel', 'PERSON')]",
7702,2007-10-23,Sterling Exploration Pipeline Discharge,"Jefferson Co., TX",29.6233,-94.1968,Oil,Light crude oil,5796.0,,2007,10,[],
7701,2007-12-10,F/V Miss Cindy II,"10 miles Off Cumberland Island, Ga",30.8967,-81.305,Oil,diesel,350.0,,2007,12,[],
7700,2007-11-10,Fishing vessel aground,"Barnegat Light, NJ",39.7667,-74.1,Oil,Diesel,2500.0,,2007,11,[],
7699,2007-10-10,T/V Tigani,"Delaware River, Paulsboro, NJ",39.8545,-75.2276,Oil,Bunker C fuel oil,3000.0,,2007,10,"[('Bunker C', 'ORG')]",
7698,2007-05-10,Barge OB6,"Ugashik Bay, AK",57.5733,-157.595,Oil,gasoline and diesel,11600.0,,2007,5,[],
7697,2007-01-10,Bayou Sorrel Oil Spill,"Atchafalaya Basin, LA",30.1647,-91.3896,Oil,Crude Oil and Production Water,840.0,,2007,1,[],
7696,2007-09-13,Kivalina Village,NW Alaska,67.7267,-164.53599999999997,Oil,,230000.0,,2007,9,,
7695,2007-06-09,Cotton Patch Bayou Acid Release,"Pasadena, Harris County, Texas",29.7336,-95.1981,Chemical,"Phosphoric Acid Solution, ammonia, heavy metals",,"Since 20 August 2007, there were periodic discharges of acidic water from the Agrifos Fertilizer Facility in Pasadena, Texas.  The total volume lost since 20 August was more than 20 million gallons of a phosphoric acid solution (pH 2) through Cotton Patch Bayou on the Houston Ship Channel.  The NOAA Scientific Support Team provided on-scene scientific support to the USCG and Unified Command. ",2007,6,[],"[('20 August 2007', 'DATE'), ('the Agrifos Fertilizer Facility', 'ORG'), ('Pasadena', 'GPE'), ('Texas', 'GPE'), ('20 August', 'DATE'), ('more than 20 million gallons', 'QUANTITY'), ('2', 'CARDINAL'), ('Cotton Patch Bayou', 'ORG'), ('the Houston Ship Channel', 'LOC'), ('The NOAA Scientific Support Team', 'ORG'), ('USCG', 'ORG'), ('Unified Command', 'ORG')]"
7694,2007-04-09,Barataria Bay Mystery Slick,"Inside Barataria Bay, LA",29.2819,-89.9522,Oil,Unknown oil type,,"1300 CDT a 6 mile slick from an unknown source was reported.Northern endpoint was 29簞 20' 47""N by 89簞 57' 21""WSouthern endpoint was 29簞 16' 55""N by 89簞 57' 08""WOnscene reports indicated a strong current flowing out of Barataria Pass andthe slick was headed that way.",2007,4,[],"[('1300', 'CARDINAL'), ('6 mile', 'QUANTITY'), (""29簞 20'"", 'DATE'), (""89簞 57'"", 'DATE'), ('29簞 16', 'DATE'), (""89簞 57'"", 'DATE'), ('Onscene', 'PERSON'), ('Barataria Pass', 'ORG')]"
7693,2007-04-09,Sweet Dreams,"Wrightsville Beach, NC",34.1797,-77.8032,Oil,#2 diesel fuel oil,375.0,,2007,4,"[('2', 'MONEY')]",
7692,2007-03-09,F/V PAPA GEORGE,"Off Willapa Bay, OR",46.4675,-124.209,Oil,Diesel,1000.0,,2007,3,[],
7691,2007-02-09,F/V Secret,"6 miles south of Umpqua R, OR",43.5698,-124.287,Oil,#2 diesel,700.0,,2007,2,"[('2', 'MONEY')]",
7690,2007-08-31,USS New Orleans,"Off San Clemente Island, CA",32.5667,-118.6,Oil,Navy diesel,1000.0,,2007,8,"[('Navy', 'ORG')]",
7689,2007-08-30,Mystery oil slick-south coast of PR,"Guanica-Bahia de Guayanilla, Puerto Rico",17.9325,-66.8438,Oil,"Unknown oil, but included weathered tarballs and lighter diesel like fractions",11500.0,,2007,8,[],
7688,2007-08-23,Acid Fumes During Vessel Cleaning,"Mississippi River near St. Rose, LA",29.9417,-90.3083,Chemical,"Hydrochloric acid (HCL) fumes, reaction products of HCL and water, cement, or other.",,USCG Sector New Orleans requested technical support for a reported irritating vapor cloud near a vessel cleaning operation using hydrochloric acid to clean out cement residue.,2007,8,"[('HCL', 'ORG'), ('HCL', 'ORG')]","[('New Orleans', 'GPE')]"
7687,2007-08-21,Offshore mystery sheens,"San Diego, CA",32.7667,-117.81700000000001,Oil,Unknown petroleum,,"Sector San Diego contacted the NOAA SSC on 21AUG2007 regarding two mystery sheens observed offshore from San Diego, CA.  The first sheen was observed at 1400hrs on 20AUG, 25-30nm off the mainland and was described as a ""thin"" sheen covering 3x3nm and centered at 32deg 37'18""N, 118deg 38' 48""W.  The second sheen was observed at 1400hrs on 21AUG, approximately 15 SW of San Clemente Island and was described as a ""dark"" sheen with a strong odor covering 2x6.6nm running roughly parallel to shore and centered on 32deg 46' 00""N, 117deg 49' 00""W.  On 22AUG, two more sheen reports were made at 1300 and 1500hrs.  And on 24AUG, two more sheen reports were made at 0630 and 1005hrs.",2007,8,[],"[('San Diego', 'GPE'), ('21AUG2007', 'DATE'), ('two', 'CARDINAL'), ('San Diego', 'GPE'), ('CA', 'ORG'), ('first', 'ORDINAL'), ('1400hrs', 'DATE'), ('20AUG', 'DATE'), ('25-30', 'CARDINAL'), ('3x3nm', 'PERSON'), ('32deg', 'CARDINAL'), ('second', 'ORDINAL'), ('1400hrs', 'DATE'), ('21AUG', 'CARDINAL'), ('approximately 15', 'CARDINAL'), ('San Clemente Island', 'LOC'), (""32deg 46'"", 'DATE'), ('22AUG', 'CARDINAL'), ('two', 'CARDINAL'), ('1300', 'DATE'), ('1500hrs', 'DATE'), ('24AUG', 'CARDINAL'), ('two', 'CARDINAL'), ('0630', 'DATE'), ('1005hrs', 'DATE')]"
7686,2007-08-18,F/V Aldebaran,"Revillagigedo Channel, AK",55.2438,-131.438,Oil,Diesel and hydraulic fluid,850.0,,2007,8,[],
7685,2007-08-15,Diflouro Ethylene Tank Leak,"Charleston, SC",32.9,-79.9583,Chemical,diflouro ethylene: UN# 1959,,A cylindrical tank of 20220 lbs of diflouro ethylene at the North Charleston Container Terminal began leaking from a valve assembly yesterday (8/14/07.  USCG and local fire department hazmat teams are monitoring.,2007,8,"[('diflouro', 'ORG'), ('UN', 'ORG')]","[('20220', 'DATE'), ('diflouro', 'ORG'), ('the North Charleston Container Terminal', 'FAC'), ('yesterday', 'DATE'), ('USCG', 'ORG')]"
7684,2007-07-08,Meterhouse Canal Oil Spill,"Bateman Lake, Atchafalya Basin, LA",29.6472,-91.2389,Oil,Crude Oil Condensate,8400.0,,2007,7,[],
7683,2007-05-08,Mystery Spill,"Neah Bay, WA",48.3835,-124.742,Oil,Suspected diesel,,"A mystery ""diesel"" spill off the coast of Neah Bay, WA, was first reported yesterday, August 4th, at 11:40 AM.  At 3:12 PM, a cruise ship in the area did not detect a spill.  Today at 4:30 PM a USCG vessel reported oil 翻 nm x 75 yards located about 600 yards off the west side of Neah Bay.  Coordinates were provided as follows:North extent:     48 deg 23.01'N, 124 deg 44.51'WMiddle:     48 deg 23.25'N, 124 deg 44.13'WSouth:    48 deg 22.60'N, 124 deg 44.50'WFog has prevented the USCG from flying over the area of the reported spill to make observations.  An overflight will be conducted as soon as weather conditions permit.",2007,5,[],"[('Neah Bay', 'LOC'), ('WA', 'ORG'), ('yesterday', 'DATE'), ('August 4th', 'DATE'), ('11:40 AM', 'TIME'), ('3:12 PM', 'TIME'), ('Today', 'DATE'), ('4:30 PM', 'TIME'), ('USCG', 'ORG'), ('75 yards', 'QUANTITY'), ('about 600 yards', 'QUANTITY'), ('Neah Bay', 'LOC'), ('Coordinates', 'NORP'), ('48', 'CARDINAL'), ('124', 'CARDINAL'), ('48', 'CARDINAL'), ('124', 'CARDINAL'), ('South', 'LOC'), ('48', 'DATE'), (""22.60'N"", 'PRODUCT'), ('124', 'CARDINAL'), ('Fog', 'ORG'), ('USCG', 'ORG')]"
